campus,nome-do-curso,forma-de-oferta,disciplina,carga-horaria
BETIM,Mecanica,Tecnico Integrado,Ciencia dos Materiais e Tratamentos Termicos,60
BETIM,Mecanica,Tecnico Integrado,Desenho Assistido por Computador,60
BETIM,Mecanica,Tecnico Integrado,Desenho Assistido por Computador,60
BETIM,Mecanica,Tecnico Integrado,Desenho Tecnico,90
BETIM,Mecanica,Tecnico Integrado,Desenho Tecnico,90
BETIM,Mecanica,Tecnico Integrado,Desenho Tecnico,90
BETIM,Mecanica,Tecnico Integrado,Desenho Tecnico,90
BETIM,Mecanica,Tecnico Integrado,Educacao Fisica - A,60
BETIM,Mecanica,Tecnico Integrado,Educacao Fisica - A,60
BETIM,Mecanica,Tecnico Integrado,Educacao Fisica - B,60
BETIM,Mecanica,Tecnico Integrado,Educacao Fisica - B,60
BETIM,Mecanica,Tecnico Integrado,Educacao Fisica - C,60
BETIM,Mecanica,Tecnico Integrado,Educacao Fisica - C,60
BETIM,Mecanica,Tecnico Integrado,Elementos de Maquinas,60
BETIM,Mecanica,Tecnico Integrado,Elementos de Maquinas,60
BETIM,Mecanica,Tecnico Integrado,Eletricidade e Instalacoes,60
BETIM,Mecanica,Tecnico Integrado,Eletricidade e Instalacoes,60
BETIM,Mecanica,Tecnico Integrado,Ensaios Mecanicos,60
BETIM,Mecanica,Tecnico Integrado,Ensaios Mecanicos,60
BETIM,Mecanica,Tecnico Integrado,Fabricacao Mecanica,60
BETIM,Mecanica,Tecnico Integrado,Fabricacao Mecanica,60
BETIM,Mecanica,Tecnico Integrado,Filosofia - A,30
BETIM,Mecanica,Tecnico Integrado,Filosofia - A,30
BETIM,Mecanica,Tecnico Integrado,Filosofia - C,60
BETIM,Mecanica,Tecnico Integrado,Filosofia - C,60
BETIM,Mecanica,Tecnico Integrado,Fisica - A,90
BETIM,Mecanica,Tecnico Integrado,Fisica - A,90
BETIM,Mecanica,Tecnico Integrado,Fisica - A,90
BETIM,Mecanica,Tecnico Integrado,Fisica - B,60
BETIM,Mecanica,Tecnico Integrado,Fisica - B,60
BETIM,Mecanica,Tecnico Integrado,Fisica - B,60
BETIM,Mecanica,Tecnico Integrado,Fisica - C,60
BETIM,Mecanica,Tecnico Integrado,Fisica - C,60
BETIM,Mecanica,Tecnico Integrado,Geografia - A,60
BETIM,Mecanica,Tecnico Integrado,Geografia - A,60
BETIM,Mecanica,Tecnico Integrado,Geografia - B,60
BETIM,Mecanica,Tecnico Integrado,Geografia - B,60
BETIM,Mecanica,Tecnico Integrado,Geografia - C,30
BETIM,Mecanica,Tecnico Integrado,Geografia - C,30
BETIM,Mecanica,Tecnico Integrado,"Gestao, Inovacao e Empreendedorismo",60
BETIM,Mecanica,Tecnico Integrado,"Gestao, Inovacao e Empreendedorismo",60
BETIM,Mecanica,Tecnico Integrado,Historia - A,60
BETIM,Mecanica,Tecnico Integrado,Historia - A,60
BETIM,Mecanica,Tecnico Integrado,Historia - B,60
BETIM,Mecanica,Tecnico Integrado,Historia - B,60
BETIM,Mecanica,Tecnico Integrado,Historia - C,30
BETIM,Mecanica,Tecnico Integrado,Historia - C,30
BETIM,Mecanica,Tecnico Integrado,Introducao a Informatica,60
BETIM,Mecanica,Tecnico Integrado,Introducao a Informatica,60
BETIM,Mecanica,Tecnico Integrado,Introducao a Informatica,60
BETIM,Mecanica,Tecnico Integrado,Lingua Estrangeira - Espanhol - C,60
BETIM,Mecanica,Tecnico Integrado,Lingua Estrangeira - Espanhol - C,60
BETIM,Mecanica,Tecnico Integrado,Lingua Estrangeira - Ingles - A,60
BETIM,Mecanica,Tecnico Integrado,Lingua Estrangeira - Ingles - A,60
BETIM,Mecanica,Tecnico Integrado,Lingua Estrangeira - Ingles - A,60
BETIM,Mecanica,Tecnico Integrado,Lingua Estrangeira - Ingles - B,60
BETIM,Mecanica,Tecnico Integrado,Lingua Estrangeira - Ingles - B,60
BETIM,Mecanica,Tecnico Integrado,Lingua Estrangeira - Ingles - B,60
BETIM,Mecanica,Tecnico Integrado,Lingua Estrangeira - Ingles - C,60
BETIM,Mecanica,Tecnico Integrado,Lingua Estrangeira - Ingles - C,60
BETIM,Mecanica,Tecnico Integrado,Lingua Portuguesa e Literatura/Redacao - A,90
BETIM,Mecanica,Tecnico Integrado,Lingua Portuguesa e Literatura/Redacao - A,90
BETIM,Mecanica,Tecnico Integrado,Lingua Portuguesa e Literatura/Redacao - B,90
BETIM,Mecanica,Tecnico Integrado,Lingua Portuguesa e Literatura/Redacao - B,90
BETIM,Mecanica,Tecnico Integrado,Lingua Portuguesa e Literatura/Redacao - C,90
BETIM,Mecanica,Tecnico Integrado,Lingua Portuguesa e Literatura/Redacao - C,90
BETIM,Mecanica,Tecnico Integrado,Maquinas Termicas e Hidropneumatica,90
BETIM,Mecanica,Tecnico Integrado,Maquinas Termicas e Hidropneumatica,90
BETIM,Mecanica,Tecnico Integrado,Matematica - A,120
BETIM,Mecanica,Tecnico Integrado,Matematica - A,120
BETIM,Mecanica,Tecnico Integrado,Matematica - A,120
BETIM,Mecanica,Tecnico Integrado,Matematica - B,120
BETIM,Mecanica,Tecnico Integrado,Matematica - B,120
BETIM,Mecanica,Tecnico Integrado,Matematica - B,120
BETIM,Mecanica,Tecnico Integrado,Matematica - C,90
BETIM,Mecanica,Tecnico Integrado,Matematica - C,90
BETIM,Mecanica,Tecnico Integrado,Matematica - C,90
BETIM,Mecanica,Tecnico Integrado,Mecanica Tecnica e Resistencia dos Materiais,60
BETIM,Mecanica,Tecnico Integrado,Mecanica Tecnica e Resistencia dos Materiais,60
BETIM,Mecanica,Tecnico Integrado,Metrologia e Processos Industriais,60
BETIM,Mecanica,Tecnico Integrado,Metrologia e Processos Industriais,60
BETIM,Mecanica,Tecnico Integrado,Metrologia e Processos Industriais,60
BETIM,Mecanica,Tecnico Integrado,Metrologia e Processos Industriais,60
BETIM,Mecanica,Tecnico Integrado,Modelamento,60
BETIM,Mecanica,Tecnico Integrado,Modelamento,60
BETIM,Mecanica,Tecnico Integrado,Motores e Manutencao Industrial,60
BETIM,Mecanica,Tecnico Integrado,Motores e Manutencao Industrial,60
BETIM,Mecanica,Tecnico Integrado,Motores e Manutencao Industrial,60
BETIM,Mecanica,Tecnico Integrado,Projetos,90
BETIM,Mecanica,Tecnico Integrado,Projetos,90
BETIM,Mecanica,Tecnico Integrado,Quimica - A,60
BETIM,Mecanica,Tecnico Integrado,Quimica - A,60
BETIM,Mecanica,Tecnico Integrado,Quimica - B,60
BETIM,Mecanica,Tecnico Integrado,Quimica - B,60
BETIM,Mecanica,Tecnico Integrado,Quimica - C,60
BETIM,Mecanica,Tecnico Integrado,Quimica - C,60
BETIM,Mecanica,Tecnico Integrado,Seguranca do Trabalho,60
BETIM,Mecanica,Tecnico Integrado,Seguranca do Trabalho,60
BETIM,Mecanica,Tecnico Integrado,Sistema da Qualidade e Gestao de projetos,60
BETIM,Mecanica,Tecnico Integrado,Sistema da Qualidade e Gestao de projetos,60
BETIM,Mecanica,Tecnico Integrado,Sociologia - B,60
BETIM,Mecanica,Tecnico Integrado,Sociologia - B,60
BETIM,Mecanica,Tecnico Integrado,Soldagem,90
BETIM,Mecanica,Tecnico Integrado,Soldagem,90
BETIM,Quimica,Tecnico Integrado,Artes,60
BETIM,Quimica,Tecnico Integrado,Artes,60
BETIM,Quimica,Tecnico Integrado,Biologia - A,60
BETIM,Quimica,Tecnico Integrado,Biologia - A,60
BETIM,Quimica,Tecnico Integrado,Biologia - B,60
BETIM,Quimica,Tecnico Integrado,Biologia - B,60
BETIM,Quimica,Tecnico Integrado,Biologia - C,30
BETIM,Quimica,Tecnico Integrado,Biologia - C,30
BETIM,Quimica,Tecnico Integrado,Educacao Fisica - A,60
BETIM,Quimica,Tecnico Integrado,Educacao Fisica - A,60
BETIM,Quimica,Tecnico Integrado,Educacao Fisica - B,60
BETIM,Quimica,Tecnico Integrado,Educacao Fisica - B,60
BETIM,Quimica,Tecnico Integrado,Educacao Fisica - C,60
BETIM,Quimica,Tecnico Integrado,Educacao Fisica - C,60
BETIM,Quimica,Tecnico Integrado,Filosofia - A,30
BETIM,Quimica,Tecnico Integrado,Filosofia - A,30
BETIM,Quimica,Tecnico Integrado,Filosofia - C,60
BETIM,Quimica,Tecnico Integrado,Filosofia - C,60
BETIM,Quimica,Tecnico Integrado,Fisica - A,90
BETIM,Quimica,Tecnico Integrado,Fisica - A,90
BETIM,Quimica,Tecnico Integrado,Fisica - B,60
BETIM,Quimica,Tecnico Integrado,Fisica - B,60
BETIM,Quimica,Tecnico Integrado,Fisica - B,60
BETIM,Quimica,Tecnico Integrado,Fisica - C,90
BETIM,Quimica,Tecnico Integrado,Fisica - C,90
BETIM,Quimica,Tecnico Integrado,Fisico-quimica,150
BETIM,Quimica,Tecnico Integrado,Fisico-quimica,150
BETIM,Quimica,Tecnico Integrado,Fisico-quimica,150
BETIM,Quimica,Tecnico Integrado,Fisico-quimica,150
BETIM,Quimica,Tecnico Integrado,Geografia - A,60
BETIM,Quimica,Tecnico Integrado,Geografia - A,60
BETIM,Quimica,Tecnico Integrado,Geografia - B,60
BETIM,Quimica,Tecnico Integrado,Geografia - B,60
BETIM,Quimica,Tecnico Integrado,Geografia - C,60
BETIM,Quimica,Tecnico Integrado,Geografia - C,60
BETIM,Quimica,Tecnico Integrado,"Gestao, Inovacao e Empreendedorismo",60
BETIM,Quimica,Tecnico Integrado,"Gestao, Inovacao e Empreendedorismo",60
BETIM,Quimica,Tecnico Integrado,Historia - A,60
BETIM,Quimica,Tecnico Integrado,Historia - A,60
BETIM,Quimica,Tecnico Integrado,Historia - B,60
BETIM,Quimica,Tecnico Integrado,Historia - B,60
BETIM,Quimica,Tecnico Integrado,Historia - C,60
BETIM,Quimica,Tecnico Integrado,Historia - C,60
BETIM,Quimica,Tecnico Integrado,Introducao a Informatica,60
BETIM,Quimica,Tecnico Integrado,Introducao a Informatica,60
BETIM,Quimica,Tecnico Integrado,Introducao a Informatica,60
BETIM,Quimica,Tecnico Integrado,Lingua Estrangeira - Espanhol - C,60
BETIM,Quimica,Tecnico Integrado,Lingua Estrangeira - Espanhol - C,60
BETIM,Quimica,Tecnico Integrado,Lingua Estrangeira - Espanhol - C,60
BETIM,Quimica,Tecnico Integrado,Lingua Estrangeira - Espanhol - C,60
BETIM,Quimica,Tecnico Integrado,Lingua Estrangeira - Ingles - A,60
BETIM,Quimica,Tecnico Integrado,Lingua Estrangeira - Ingles - A,60
BETIM,Quimica,Tecnico Integrado,Lingua Estrangeira - Ingles - A,60
BETIM,Quimica,Tecnico Integrado,Lingua Estrangeira - Ingles - B,60
BETIM,Quimica,Tecnico Integrado,Lingua Estrangeira - Ingles - B,60
BETIM,Quimica,Tecnico Integrado,Lingua Estrangeira - Ingles - C,60
BETIM,Quimica,Tecnico Integrado,Lingua Estrangeira - Ingles - C,60
BETIM,Quimica,Tecnico Integrado,Lingua Portuguesa e Literatura/Redacao - C,90
BETIM,Quimica,Tecnico Integrado,Lingua Portuguesa e Literatura/Redacao - C,90
BETIM,Quimica,Tecnico Integrado,Lingua Portuguesa/Literatura/Redacao - A,120
BETIM,Quimica,Tecnico Integrado,Lingua Portuguesa/Literatura/Redacao - A,120
BETIM,Quimica,Tecnico Integrado,Lingua Portuguesa/Literatura/Redacao - B,120
BETIM,Quimica,Tecnico Integrado,Lingua Portuguesa/Literatura/Redacao - B,120
BETIM,Quimica,Tecnico Integrado,Matematica - A,120
BETIM,Quimica,Tecnico Integrado,Matematica - A,120
BETIM,Quimica,Tecnico Integrado,Matematica - B,120
BETIM,Quimica,Tecnico Integrado,Matematica - B,120
BETIM,Quimica,Tecnico Integrado,Matematica - C,90
BETIM,Quimica,Tecnico Integrado,Matematica - C,90
BETIM,Quimica,Tecnico Integrado,Microbiologia,120
BETIM,Quimica,Tecnico Integrado,Microbiologia,120
BETIM,Quimica,Tecnico Integrado,Microbiologia,120
BETIM,Quimica,Tecnico Integrado,Microbiologia,120
BETIM,Quimica,Tecnico Integrado,Operacoes Unitarias e Processos Industriais,60
BETIM,Quimica,Tecnico Integrado,Operacoes Unitarias e Processos Industriais,60
BETIM,Quimica,Tecnico Integrado,Quimica Ambiental,60
BETIM,Quimica,Tecnico Integrado,Quimica Ambiental,60
BETIM,Quimica,Tecnico Integrado,Quimica Analitica I,150
BETIM,Quimica,Tecnico Integrado,Quimica Analitica I,150
BETIM,Quimica,Tecnico Integrado,Quimica Analitica I,150
BETIM,Quimica,Tecnico Integrado,Quimica Analitica I,150
BETIM,Quimica,Tecnico Integrado,Quimica Analitica I,150
BETIM,Quimica,Tecnico Integrado,Quimica Analitica II e Instrumental,120
BETIM,Quimica,Tecnico Integrado,Quimica Analitica II e Instrumental,120
BETIM,Quimica,Tecnico Integrado,Quimica Analitica II e Instrumental,120
BETIM,Quimica,Tecnico Integrado,Quimica Analitica II e Instrumental,120
BETIM,Quimica,Tecnico Integrado,Quimica Geral Experimental,150
BETIM,Quimica,Tecnico Integrado,Quimica Geral Experimental,150
BETIM,Quimica,Tecnico Integrado,Quimica Geral Experimental,150
BETIM,Quimica,Tecnico Integrado,Quimica Geral Experimental,150
BETIM,Quimica,Tecnico Integrado,Quimica Geral Experimental,150
BETIM,Quimica,Tecnico Integrado,Quimica Inorganica,150
BETIM,Quimica,Tecnico Integrado,Quimica Inorganica,150
BETIM,Quimica,Tecnico Integrado,Quimica Inorganica,150
BETIM,Quimica,Tecnico Integrado,Quimica Inorganica,150
BETIM,Quimica,Tecnico Integrado,Quimica Inorganica,150
BETIM,Quimica,Tecnico Integrado,Quimica Organica,120
BETIM,Quimica,Tecnico Integrado,Quimica Organica,120
BETIM,Quimica,Tecnico Integrado,Quimica Organica,120
BETIM,Quimica,Tecnico Integrado,Quimica Organica,120
BETIM,Quimica,Tecnico Integrado,Seguranca do Trabalho aplicada a Quimica,30
BETIM,Quimica,Tecnico Integrado,Seguranca do Trabalho aplicada a Quimica,30
BETIM,Quimica,Tecnico Integrado,Sociologia do Trabalho,60
BETIM,Quimica,Tecnico Integrado,Sociologia do Trabalho,60
CONGONHAS,Edificacoes,Tecnico Concomitante,Desenho aplicado II,45
CONGONHAS,Edificacoes,Tecnico Concomitante,Empreendedorismo,30
CONGONHAS,Edificacoes,Tecnico Concomitante,Estabilidade das Construcoes,30
CONGONHAS,Edificacoes,Tecnico Concomitante,Fundacoes e contencoes,30
CONGONHAS,Edificacoes,Tecnico Concomitante,Materiais de construcao II,30
CONGONHAS,Edificacoes,Tecnico Concomitante,Mecanica dos solos II,30
CONGONHAS,Edificacoes,Tecnico Concomitante,Modelagem da informacao da construcao (REVIT II),90
CONGONHAS,Edificacoes,Tecnico Concomitante,Projeto arquitetonico I,45
CONGONHAS,Edificacoes,Tecnico Concomitante,Projeto eletrico,30
CONGONHAS,Edificacoes,Tecnico Concomitante,Projeto hidrossanitario,30
CONGONHAS,Edificacoes,Tecnico Concomitante,Tecnologia das Construcoes,30
CONGONHAS,Edificacoes,Tecnico Concomitante,Topografia II,60
CONGONHAS,Edificacoes,Tecnico Integrado,Biologia I,60
CONGONHAS,Edificacoes,Tecnico Integrado,Biologia II,60
CONGONHAS,Edificacoes,Tecnico Integrado,Biologia III,60
CONGONHAS,Edificacoes,Tecnico Integrado,Desenho tecnico para edificacoes,60
CONGONHAS,Edificacoes,Tecnico Integrado,Educacao fisica I,60
CONGONHAS,Edificacoes,Tecnico Integrado,Educacao fisica II,60
CONGONHAS,Edificacoes,Tecnico Integrado,Educacao fisica III,60
CONGONHAS,Edificacoes,Tecnico Integrado,Estabilidade das construcoes,60
CONGONHAS,Edificacoes,Tecnico Integrado,Filosofia I,60
CONGONHAS,Edificacoes,Tecnico Integrado,Filosofia II,60
CONGONHAS,Edificacoes,Tecnico Integrado,Fisica I,90
CONGONHAS,Edificacoes,Tecnico Integrado,Fisica II,90
CONGONHAS,Edificacoes,Tecnico Integrado,Fisica III,90
CONGONHAS,Edificacoes,Tecnico Integrado,Geografia I,60
CONGONHAS,Edificacoes,Tecnico Integrado,Geografia II,60
CONGONHAS,Edificacoes,Tecnico Integrado,Gestao do trabalho para edificacoes,60
CONGONHAS,Edificacoes,Tecnico Integrado,Historia I,60
CONGONHAS,Edificacoes,Tecnico Integrado,Historia I,60
CONGONHAS,Edificacoes,Tecnico Integrado,Historia II,60
CONGONHAS,Edificacoes,Tecnico Integrado,Introducao a ciencia da computacao,30
CONGONHAS,Edificacoes,Tecnico Integrado,Lingua estrangeira - Ingles I,60
CONGONHAS,Edificacoes,Tecnico Integrado,Lingua estrangeira - Ingles II,60
CONGONHAS,Edificacoes,Tecnico Integrado,Lingua estrangeira - Ingles III,60
CONGONHAS,Edificacoes,Tecnico Integrado,Lingua portuguesa e literatura III,90
CONGONHAS,Edificacoes,Tecnico Integrado,Lingua portuguesa I,60
CONGONHAS,Edificacoes,Tecnico Integrado,Lingua portuguesa II,60
CONGONHAS,Edificacoes,Tecnico Integrado,Literatura I,60
CONGONHAS,Edificacoes,Tecnico Integrado,Literatura II,60
CONGONHAS,Edificacoes,Tecnico Integrado,Matematica I,120
CONGONHAS,Edificacoes,Tecnico Integrado,Matematica II,90
CONGONHAS,Edificacoes,Tecnico Integrado,Matematica III,90
CONGONHAS,Edificacoes,Tecnico Integrado,Materiais de construcao,60
CONGONHAS,Edificacoes,Tecnico Integrado,Mecanica dos solos,60
CONGONHAS,Edificacoes,Tecnico Integrado,Modelagem da informacao da construcao I,60
CONGONHAS,Edificacoes,Tecnico Integrado,Modelagem da informacao da construcao I,60
CONGONHAS,Edificacoes,Tecnico Integrado,Modelagem da informacao da construcao II,90
CONGONHAS,Edificacoes,Tecnico Integrado,Planejamento de obras e servicos,90
CONGONHAS,Edificacoes,Tecnico Integrado,Projeto arquitetonico I,60
CONGONHAS,Edificacoes,Tecnico Integrado,Projeto arquitetonico II,90
CONGONHAS,Edificacoes,Tecnico Integrado,Projeto de instalacoes eletricas,60
CONGONHAS,Edificacoes,Tecnico Integrado,Projeto de Instalacoes Hidrossanitarias,60
CONGONHAS,Edificacoes,Tecnico Integrado,Projeto estrutural,60
CONGONHAS,Edificacoes,Tecnico Integrado,Projeto integrador I,30
CONGONHAS,Edificacoes,Tecnico Integrado,Projeto integrador II,60
CONGONHAS,Edificacoes,Tecnico Integrado,Projeto integrador III,30
CONGONHAS,Edificacoes,Tecnico Integrado,Quimica I,90
CONGONHAS,Edificacoes,Tecnico Integrado,Quimica II,90
CONGONHAS,Edificacoes,Tecnico Integrado,Quimica III,60
CONGONHAS,Edificacoes,Tecnico Integrado,Sociologia II,60
CONGONHAS,Edificacoes,Tecnico Integrado,Tecnologia das construcoes,60
CONGONHAS,Edificacoes,Tecnico Integrado,Topografia,90
CONGONHAS,Mecanica,Tecnico Integrado,Automacao industrial,90
CONGONHAS,Mecanica,Tecnico Integrado,Biologia I,60
CONGONHAS,Mecanica,Tecnico Integrado,Biologia II,60
CONGONHAS,Mecanica,Tecnico Integrado,Biologia III,60
CONGONHAS,Mecanica,Tecnico Integrado,Controle de qualidade,60
CONGONHAS,Mecanica,Tecnico Integrado,Desenho tecnico mecanico,120
CONGONHAS,Mecanica,Tecnico Integrado,Educacao fisica I,60
CONGONHAS,Mecanica,Tecnico Integrado,Educacao fisica II,60
CONGONHAS,Mecanica,Tecnico Integrado,Educacao fisica III,60
CONGONHAS,Mecanica,Tecnico Integrado,Elementos de maquinas,60
CONGONHAS,Mecanica,Tecnico Integrado,Equipamentos e instalacoes industriais,60
CONGONHAS,Mecanica,Tecnico Integrado,Equipamentos e instalacoes industriais,60
CONGONHAS,Mecanica,Tecnico Integrado,Filosofia I,60
CONGONHAS,Mecanica,Tecnico Integrado,Filosofia II,60
CONGONHAS,Mecanica,Tecnico Integrado,Fisica I,90
CONGONHAS,Mecanica,Tecnico Integrado,Fisica II,90
CONGONHAS,Mecanica,Tecnico Integrado,Fisica III,90
CONGONHAS,Mecanica,Tecnico Integrado,Geografia I,60
CONGONHAS,Mecanica,Tecnico Integrado,Geografia II,60
CONGONHAS,Mecanica,Tecnico Integrado,Hidropneumatica,60
CONGONHAS,Mecanica,Tecnico Integrado,Historia I,60
CONGONHAS,Mecanica,Tecnico Integrado,Historia I,60
CONGONHAS,Mecanica,Tecnico Integrado,Historia II,60
CONGONHAS,Mecanica,Tecnico Integrado,Introducao a ciencia da computacao,60
CONGONHAS,Mecanica,Tecnico Integrado,Introducao a ciencia da computacao,60
CONGONHAS,Mecanica,Tecnico Integrado,Lingua estrangeira - Ingles I,60
CONGONHAS,Mecanica,Tecnico Integrado,Lingua estrangeira - Ingles I,60
CONGONHAS,Mecanica,Tecnico Integrado,Lingua estrangeira - Ingles II,60
CONGONHAS,Mecanica,Tecnico Integrado,Lingua estrangeira - Ingles III,60
CONGONHAS,Mecanica,Tecnico Integrado,Lingua portuguesa e literatura III,90
CONGONHAS,Mecanica,Tecnico Integrado,Lingua portuguesa I,60
CONGONHAS,Mecanica,Tecnico Integrado,Lingua portuguesa II,60
CONGONHAS,Mecanica,Tecnico Integrado,Literatura I,60
CONGONHAS,Mecanica,Tecnico Integrado,Literatura II,60
CONGONHAS,Mecanica,Tecnico Integrado,Manutencao mecanica,60
CONGONHAS,Mecanica,Tecnico Integrado,Matematica I,120
CONGONHAS,Mecanica,Tecnico Integrado,Matematica I,120
CONGONHAS,Mecanica,Tecnico Integrado,Matematica II,90
CONGONHAS,Mecanica,Tecnico Integrado,Matematica III,90
CONGONHAS,Mecanica,Tecnico Integrado,Modelamento 3D,120
CONGONHAS,Mecanica,Tecnico Integrado,Motores de combustao interna,60
CONGONHAS,Mecanica,Tecnico Integrado,Processos de fabricacao I,60
CONGONHAS,Mecanica,Tecnico Integrado,Processos de fabricacao II,60
CONGONHAS,Mecanica,Tecnico Integrado,Propriedade mecanica dos materiais,90
CONGONHAS,Mecanica,Tecnico Integrado,Quimica I,90
CONGONHAS,Mecanica,Tecnico Integrado,Quimica I,90
CONGONHAS,Mecanica,Tecnico Integrado,Quimica II,90
CONGONHAS,Mecanica,Tecnico Integrado,Quimica III,60
CONGONHAS,Mecanica,Tecnico Integrado,Sociologia II,60
CONGONHAS,Mecanica,Tecnico Integrado,Tecnologia dos materiais,60
CONGONHAS,Mecanica,Tecnico Integrado,Tecnologia dos materiais,90
CONGONHAS,Mecanica,Tecnico Integrado,Usinagem,120
CONGONHAS,Mineracao,Tecnico Concomitante,Desenho tecnico para mineracao,60
CONGONHAS,Mineracao,Tecnico Concomitante,Fisica aplicada,60
CONGONHAS,Mineracao,Tecnico Concomitante,Fundamentos de geotecnia,30
CONGONHAS,Mineracao,Tecnico Concomitante,"Fundamentos de siderurgia, metalurgia e processos",30
CONGONHAS,Mineracao,Tecnico Concomitante,Geologia aplicada aos recursos minerais,60
CONGONHAS,Mineracao,Tecnico Concomitante,Gestao da qualidade,30
CONGONHAS,Mineracao,Tecnico Concomitante,Lavra de mina,30
CONGONHAS,Mineracao,Tecnico Concomitante,Metrologia,30
CONGONHAS,Mineracao,Tecnico Concomitante,Perfuracao e desmonte de rochas,60
CONGONHAS,Mineracao,Tecnico Concomitante,Petrografia,30
CONGONHAS,Mineracao,Tecnico Concomitante,Projeto integrador II,30
CONGONHAS,Mineracao,Tecnico Concomitante,Projeto integrador IV,30
CONGONHAS,Mineracao,Tecnico Concomitante,Seguranca na mineracao,30
CONGONHAS,Mineracao,Tecnico Concomitante,Tratamento de minerios I,60
CONGONHAS,Mineracao,Tecnico Concomitante,Tratamento de minerios III,30
CONGONHAS,Mineracao,Tecnico Integrado,Biologia I,60
CONGONHAS,Mineracao,Tecnico Integrado,Biologia II,60
CONGONHAS,Mineracao,Tecnico Integrado,Biologia III,60
CONGONHAS,Mineracao,Tecnico Integrado,Desenho tecnico para mineracao,60
