campus,nome-do-curso,modalidade-do-curso,disciplina,carga-horaria
CONGONHAS,Fisica,Licenciatura,"Extensao I: educacao ambiental, direitos humanos, relacoes etnico-raciais e desigualdade social",30
CONGONHAS,Fisica,Licenciatura,"Extensao I: educacao ambiental, direitos humanos, relacoes etnico-raciais e desigualdade social",30
CONGONHAS,Fisica,Licenciatura,Extensao II: Divulgacao cientifica,30
CONGONHAS,Fisica,Licenciatura,Extensao II: Divulgacao cientifica,30
CONGONHAS,Fisica,Licenciatura,Fenomenos trigonometricos aplicados a fisica,30
CONGONHAS,Fisica,Licenciatura,Fenomenos trigonometricos aplicados a fisica,30
CONGONHAS,Fisica,Licenciatura,Fisica aplicada ao corpo humano,30
CONGONHAS,Fisica,Licenciatura,Fisica conceitual I,60
CONGONHAS,Fisica,Licenciatura,Fisica conceitual I,60
CONGONHAS,Fisica,Licenciatura,Fisica conceitual II,60
CONGONHAS,Fisica,Licenciatura,Fisica conceitual II,60
CONGONHAS,Fisica,Licenciatura,Fisica do esporte,30
CONGONHAS,Fisica,Licenciatura,Fisica Moderna I,60
CONGONHAS,Fisica,Licenciatura,Fisica Moderna I,60
CONGONHAS,Fisica,Licenciatura,Fisica Moderna II,60
CONGONHAS,Fisica,Licenciatura,Fisica Moderna II,60
CONGONHAS,Fisica,Licenciatura,"Fisica nuclear, radiacoes ionizantes e suas aplicacoes",30
CONGONHAS,Fisica,Licenciatura,"Fisica nuclear, radiacoes ionizantes e suas aplicacoes",30
CONGONHAS,Fisica,Licenciatura,Fisico-quimica,60
CONGONHAS,Fisica,Licenciatura,Fisico-quimica,60
CONGONHAS,Fisica,Licenciatura,Fundamentos de informatica,60
CONGONHAS,Fisica,Licenciatura,Fundamentos de informatica,60
CONGONHAS,Fisica,Licenciatura,Geometria analitica,60
CONGONHAS,Fisica,Licenciatura,Geometria analitica,60
CONGONHAS,Fisica,Licenciatura,Introducao a astronomia,60
CONGONHAS,Fisica,Licenciatura,Introducao a astronomia,60
CONGONHAS,Fisica,Licenciatura,Introducao ao calculo,60
CONGONHAS,Fisica,Licenciatura,Introducao ao calculo,60
CONGONHAS,Fisica,Licenciatura,Leitura e producao de textos,30
CONGONHAS,Fisica,Licenciatura,Leitura e producao de textos,30
CONGONHAS,Fisica,Licenciatura,Libras,60
CONGONHAS,Fisica,Licenciatura,Libras,60
CONGONHAS,Fisica,Licenciatura,Mecanica,90
CONGONHAS,Fisica,Licenciatura,Mecanica,90
CONGONHAS,Fisica,Licenciatura,Mecanica experimental,45
CONGONHAS,Fisica,Licenciatura,Mecanica experimental,45
CONGONHAS,Fisica,Licenciatura,Metodologia de pesquisa,60
CONGONHAS,Fisica,Licenciatura,Metodologia de pesquisa,60
CONGONHAS,Fisica,Licenciatura,Ondas e termodinamica,90
CONGONHAS,Fisica,Licenciatura,Ondas e termodinamica,90
CONGONHAS,Fisica,Licenciatura,Ondas e termodinamica - Experimental,45
CONGONHAS,Fisica,Licenciatura,Ondas e termodinamica - Experimental,45
CONGONHAS,Fisica,Licenciatura,Ondas eletromagneticas e Optica,90
CONGONHAS,Fisica,Licenciatura,Ondas eletromagneticas e Optica,90
CONGONHAS,Fisica,Licenciatura,Ondas eletromagneticas e Optica - Experimental,45
CONGONHAS,Fisica,Licenciatura,Ondas eletromagneticas e Optica - Experimental,45
CONGONHAS,Fisica,Licenciatura,Origem e evolucao das ideias da fisica,30
CONGONHAS,Fisica,Licenciatura,Origem e evolucao das ideias da fisica,30
CONGONHAS,Fisica,Licenciatura,Producao tecnica,30
CONGONHAS,Fisica,Licenciatura,Producao tecnica,30
CONGONHAS,Fisica,Licenciatura,Projeto para o ensino de fisica - TDIC,30
CONGONHAS,Fisica,Licenciatura,Projeto para o ensino de fisica - TDIC,30
CONGONHAS,Fisica,Licenciatura,Projetos para o ensino da fisica - CPC,30
CONGONHAS,Fisica,Licenciatura,Projetos para o ensino da fisica - CPC,30
CONGONHAS,Fisica,Licenciatura,Projetos para o ensino de fisica - Laboratorios,30
CONGONHAS,Fisica,Licenciatura,Projetos para o ensino de fisica - Laboratorios,30
CONGONHAS,Fisica,Licenciatura,Projetos para o ensino de fisica - Sequencia didatica,30
CONGONHAS,Fisica,Licenciatura,Projetos para o ensino de fisica - Sequencia didatica,30
CONGONHAS,Fisica,Licenciatura,Psicologia da educacao,60
CONGONHAS,Fisica,Licenciatura,Psicologia da educacao,60
CONGONHAS,Fisica,Licenciatura,Psicologia da educacao,60
CONGONHAS,Fisica,Licenciatura,Quimica geral,60
CONGONHAS,Fisica,Licenciatura,Quimica geral,60
CONGONHAS,Fisica,Licenciatura,Sociologia da educacao,30
CONGONHAS,Fisica,Licenciatura,Sociologia da educacao,30
CONGONHAS,Fisica,Licenciatura,Topicos Avancados de fisica geral I - Mecanica e Termodinamica,30
CONGONHAS,Fisica,Licenciatura,Topicos de fisica aplicada,30
CONGONHAS,Letras,Licenciatura,Analise do discurso,60
CONGONHAS,Letras,Licenciatura,Analise do discurso,60
CONGONHAS,Letras,Licenciatura,Curriculo e formacao profissional,60
CONGONHAS,Letras,Licenciatura,Curriculo e formacao profissional,60
CONGONHAS,Letras,Licenciatura,Dialogos literarios: tradicao e modernidade,60
CONGONHAS,Letras,Licenciatura,Dialogos literarios: tradicao e modernidade,60
CONGONHAS,Letras,Licenciatura,Didatica e metodologia do ensino de ingles,60
CONGONHAS,Letras,Licenciatura,Didatica e metodologia do ensino de lingua portuguesa,30
CONGONHAS,Letras,Licenciatura,Didatica e metodologia do ensino de lingua portuguesa,30
CONGONHAS,Letras,Licenciatura,Didatica e metodologia do ensino de literatura,30
CONGONHAS,Letras,Licenciatura,Didatica e metodologia do ensino de literatura,30
CONGONHAS,Letras,Licenciatura,Didatica geral,60
CONGONHAS,Letras,Licenciatura,Didatica geral,60
CONGONHAS,Letras,Licenciatura,Educacao inclusiva,60
CONGONHAS,Letras,Licenciatura,Educacao inclusiva,60
CONGONHAS,Letras,Licenciatura,Educacao inclusiva,60
CONGONHAS,Letras,Licenciatura,"Educacao, cultura e diversidade",60
CONGONHAS,Letras,Licenciatura,"Educacao, cultura e diversidade",60
CONGONHAS,Letras,Licenciatura,Espanhol instrumental,30
CONGONHAS,Letras,Licenciatura,Estrutura e funcionamento da educacao basica,30
CONGONHAS,Letras,Licenciatura,Estrutura e funcionamento da educacao basica,30
CONGONHAS,Letras,Licenciatura,Estudos da significacao,60
CONGONHAS,Letras,Licenciatura,Estudos da significacao,60
CONGONHAS,Letras,Licenciatura,Estudos introdutorios de fonetica e fonologia,30
CONGONHAS,Letras,Licenciatura,Estudos introdutorios de fonetica e fonologia,30
CONGONHAS,Letras,Licenciatura,Fundamentos da linguistica aplicada ao ensino e aprendizagem de linguas,30
CONGONHAS,Letras,Licenciatura,Gramatica normativa,60
CONGONHAS,Letras,Licenciatura,Gramatica normativa,60
CONGONHAS,Letras,Licenciatura,"Gramatica, discurso e ensino",60
CONGONHAS,Letras,Licenciatura,"Gramatica, discurso e ensino",60
CONGONHAS,Letras,Licenciatura,Historia da educacao,30
CONGONHAS,Letras,Licenciatura,Historia da educacao,30
CONGONHAS,Letras,Licenciatura,Introducao a leitura literaria I: Prosa,60
CONGONHAS,Letras,Licenciatura,Introducao a leitura literaria I: Prosa,60
CONGONHAS,Letras,Licenciatura,Introducao a leitura literaria II: Poesia,60
CONGONHAS,Letras,Licenciatura,Introducao a leitura literaria II: Poesia,60
CONGONHAS,Letras,Licenciatura,Introducao as literaturas de lingua inglesa,60
CONGONHAS,Letras,Licenciatura,Introducao as literaturas de lingua inglesa,60
CONGONHAS,Letras,Licenciatura,Leitura do texto literario em lingua inglesa,30
CONGONHAS,Letras,Licenciatura,Leitura do texto literario em lingua inglesa,30
CONGONHAS,Letras,Licenciatura,Leitura e producao de textos academicos,60
CONGONHAS,Letras,Licenciatura,Leitura e producao de textos academicos,60
CONGONHAS,Letras,Licenciatura,Libras I,60
CONGONHAS,Letras,Licenciatura,Libras I,60
CONGONHAS,Letras,Licenciatura,Libras II,60
CONGONHAS,Letras,Licenciatura,Libras II,60
CONGONHAS,Letras,Licenciatura,Libras II,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa I,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa I,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa II,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa II,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa III,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa III,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa IV,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa IV,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa V,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa V,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa VI,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa VI,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa VII,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa VII,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa VIII,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa VIII,60
CONGONHAS,Letras,Licenciatura,Lingua inglesa VIII,60
CONGONHAS,Letras,Licenciatura,Linguistica aplicada,60
CONGONHAS,Letras,Licenciatura,Linguistica textual,60
CONGONHAS,Letras,Licenciatura,Linguistica textual,60
CONGONHAS,Letras,Licenciatura,Literatura e sociedade,60
CONGONHAS,Letras,Licenciatura,Literatura e sociedade,60
CONGONHAS,Letras,Licenciatura,Literatura em lingua inglesa I,60
CONGONHAS,Letras,Licenciatura,Literatura em lingua inglesa I,60
CONGONHAS,Letras,Licenciatura,Literatura em lingua inglesa II,60
CONGONHAS,Letras,Licenciatura,Literatura em lingua inglesa II,60
CONGONHAS,Letras,Licenciatura,Literatura infantil e juvenil,30
CONGONHAS,Letras,Licenciatura,Literatura infantil e juvenil,30
CONGONHAS,Letras,Licenciatura,Literatura infantil e juvenil,30
CONGONHAS,Letras,Licenciatura,Metodologias ativas de ensino,30
CONGONHAS,Letras,Licenciatura,Morfossintaxe da lingua portuguesa,60
CONGONHAS,Letras,Licenciatura,Morfossintaxe da lingua portuguesa,60
CONGONHAS,Letras,Licenciatura,Mundos possiveis: utopias e distopias literarias no seculo XXI,30
CONGONHAS,Letras,Licenciatura,Panorama da literatura em lingua portuguesa I,60
CONGONHAS,Letras,Licenciatura,Panorama da literatura em lingua portuguesa I: Relacoes entre Brasil e Europa,60
CONGONHAS,Letras,Licenciatura,Panorama da literatura em lingua portuguesa II,60
CONGONHAS,Letras,Licenciatura,Panorama da literatura em lingua portuguesa II,60
CONGONHAS,Letras,Licenciatura,Panorama da literatura em lingua portuguesa III,60
CONGONHAS,Letras,Licenciatura,Panorama da literatura em lingua portuguesa III,60
CONGONHAS,Letras,Licenciatura,Panorama de estudos da linguagem,60
CONGONHAS,Letras,Licenciatura,Panorama de estudos da linguagem,60
CONGONHAS,Letras,Licenciatura,Politicas educacionais,60
CONGONHAS,Letras,Licenciatura,Politicas educacionais,60
CONGONHAS,Letras,Licenciatura,Psicologia da educacao,60
CONGONHAS,Letras,Licenciatura,Psicologia da educacao,60
CONGONHAS,Letras,Licenciatura,Sociolinguistica,60
CONGONHAS,Letras,Licenciatura,Sociolinguistica,60
CONGONHAS,Letras,Licenciatura,Sociologia da educacao,30
CONGONHAS,Letras,Licenciatura,Sociologia da educacao,30
CONGONHAS,Letras,Licenciatura,Superior de Superior de Tecnologias digitais aplicadas ao ensino,30
CONGONHAS,Letras,Licenciatura,Teoria da literatura,60
CONGONHAS,Letras,Licenciatura,Teoria da literatura,60
FORMIGA,Administracao,Bacharelado,Administracao Estrategica,60
FORMIGA,Administracao,Bacharelado,Aprendizagem e Desenvolvimento Organizacional,60
FORMIGA,Administracao,Bacharelado,Comportamento do Consumidor,60
FORMIGA,Administracao,Bacharelado,Comunicacao nas Organizacoes,60
FORMIGA,Administracao,Bacharelado,Contabilidade Geral,60
FORMIGA,Administracao,Bacharelado,Design e Analise de Processos,60
FORMIGA,Administracao,Bacharelado,Elaboracao de Projeto Tecnico e Cientifico,60
FORMIGA,Administracao,Bacharelado,Extensao I,60
FORMIGA,Administracao,Bacharelado,Extensao III,60
FORMIGA,Administracao,Bacharelado,Fundamentos do Pensamento Administrativo,60
FORMIGA,Administracao,Bacharelado,Gerenciamento de Projetos,60
FORMIGA,Administracao,Bacharelado,Gestao de Ambientes de Inovacao,60
FORMIGA,Administracao,Bacharelado,Gestao de Pessoas I,60
FORMIGA,Administracao,Bacharelado,Gestao de Sistemas Produtivos I,60
FORMIGA,Administracao,Bacharelado,Introducao a Ciencias dos Dados,60
FORMIGA,Administracao,Bacharelado,Introducao a Economia,60
FORMIGA,Administracao,Bacharelado,Investimentos e Gestao de Carteiras,60
FORMIGA,Administracao,Bacharelado,Lideranca e Desenvolvimento de Equipes,60
FORMIGA,Administracao,Bacharelado,Logistica e Cadeia de Suprimentos,60
FORMIGA,Administracao,Bacharelado,Matematica I,60
FORMIGA,Administracao,Bacharelado,Mercados Financeiros,60
FORMIGA,Administracao,Bacharelado,Metodos Computacionais Aplicados a Administracao,60
FORMIGA,Administracao,Bacharelado,Modelos de Gestao,60
FORMIGA,Administracao,Bacharelado,Nocoes de Direito,60
FORMIGA,Administracao,Bacharelado,Pesquisa Operacional,60
FORMIGA,Administracao,Bacharelado,Sistemas de Informacoes Gerenciais,60
FORMIGA,Administracao,Bacharelado,Teoria Geral da Administracao,60
FORMIGA,Administracao,Bacharelado,Trabalho de Conclusao de Curso,60
FORMIGA,Ciencia da Computacao,Bacharelado,Algoritmos I,60
FORMIGA,Ciencia da Computacao,Bacharelado,Arquitetura e Organizacao de Computadores,60
FORMIGA,Ciencia da Computacao,Bacharelado,Banco de Dados II,60
FORMIGA,Ciencia da Computacao,Bacharelado,Calculo I,60
FORMIGA,Ciencia da Computacao,Bacharelado,Compiladores I,60
FORMIGA,Ciencia da Computacao,Bacharelado,Computacao e Sociedade,60
FORMIGA,Ciencia da Computacao,Bacharelado,Computacao Grafica para Jogos,60
FORMIGA,Ciencia da Computacao,Bacharelado,Criptografia e Seguranca de Sistemas,60
FORMIGA,Ciencia da Computacao,Bacharelado,Eletronica Digital,60
FORMIGA,Ciencia da Computacao,Bacharelado,Empreendedorismo,60
FORMIGA,Ciencia da Computacao,Bacharelado,Engenharia de Software,60
FORMIGA,Ciencia da Computacao,Bacharelado,Estrutura de Dados II,60
FORMIGA,Ciencia da Computacao,Bacharelado,Estruturas de Dados I,60
FORMIGA,Ciencia da Computacao,Bacharelado,Extensao em Ciencia da Computacao I,60
FORMIGA,Ciencia da Computacao,Bacharelado,Filosofia e Etica,60
FORMIGA,Ciencia da Computacao,Bacharelado,Gestao de Projetos,60
FORMIGA,Ciencia da Computacao,Bacharelado,Inteligencia Artificial,60
FORMIGA,Ciencia da Computacao,Bacharelado,Internet das Coisas,60
FORMIGA,Ciencia da Computacao,Bacharelado,Introducao ao TCC,60
FORMIGA,Ciencia da Computacao,Bacharelado,Laboratorio de Sistemas Digitais,60
FORMIGA,Ciencia da Computacao,Bacharelado,Linguagens Formais e Automatos,60
FORMIGA,Ciencia da Computacao,Bacharelado,Logica para Ciencia da Computacao,60
FORMIGA,Ciencia da Computacao,Bacharelado,Matematica Computacional,60
FORMIGA,Ciencia da Computacao,Bacharelado,Modelagem e Projeto de Algoritmos para Mercado Financeiro,60
FORMIGA,Ciencia da Computacao,Bacharelado,Paradigmas de Linguagens,60
FORMIGA,Ciencia da Computacao,Bacharelado,Probabilidade e Estatistica,60
FORMIGA,Ciencia da Computacao,Bacharelado,Projeto e Analise de Algoritmos,60
FORMIGA,Ciencia da Computacao,Bacharelado,Redes de Computadores I,60
FORMIGA,Ciencia da Computacao,Bacharelado,Sistemas Operacionais I,60
FORMIGA,Ciencia da Computacao,Bacharelado,Teoria da Computacao,60
FORMIGA,Engenharia Eletrica,Bacharelado,Acionamentos Eletricos,60
FORMIGA,Engenharia Eletrica,Bacharelado,Algebra Linear,60
FORMIGA,Engenharia Eletrica,Bacharelado,Algoritmos II,60
FORMIGA,Engenharia Eletrica,Bacharelado,Atividade de Extensao I,60
FORMIGA,Engenharia Eletrica,Bacharelado,Calculo I,60
FORMIGA,Engenharia Eletrica,Bacharelado,Calculo III,60
FORMIGA,Engenharia Eletrica,Bacharelado,Circuitos Eletricos II,60
FORMIGA,Engenharia Eletrica,Bacharelado,Circuitos Eletricos III,60
FORMIGA,Engenharia Eletrica,Bacharelado,Direito e Legislacao,60
FORMIGA,Engenharia Eletrica,Bacharelado,Distribuicao de Energia Eletrica,60
FORMIGA,Engenharia Eletrica,Bacharelado,Eletricidade e Magnetismo,60
FORMIGA,Engenharia Eletrica,Bacharelado,Eletromagnetismo,60
FORMIGA,Engenharia Eletrica,Bacharelado,Eletronica Digital,60
FORMIGA,Engenharia Eletrica,Bacharelado,Eletronica I,60
FORMIGA,Engenharia Eletrica,Bacharelado,Eletrotecnica Industrial,60
FORMIGA,Engenharia Eletrica,Bacharelado,Engenharia de Manutencao,60
FORMIGA,Engenharia Eletrica,Bacharelado,Engenharia Economica,60
FORMIGA,Engenharia Eletrica,Bacharelado,Ergonomia e Seguranca do Trabalho,60
FORMIGA,Engenharia Eletrica,Bacharelado,Fenomenos de Transporte,60
FORMIGA,Engenharia Eletrica,Bacharelado,Geometria Analitica,60
FORMIGA,Engenharia Eletrica,Bacharelado,Geracao de Energia Eolica,60
FORMIGA,Engenharia Eletrica,Bacharelado,Geracao de Energia Fotovoltaica,60
FORMIGA,Engenharia Eletrica,Bacharelado,Humanidades e Ciencias Sociais,60
FORMIGA,Engenharia Eletrica,Bacharelado,Instrumentacao e Automacao Industrial,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Acionamentos Eletricos,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Acionamentos Eletricos,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Circuitos Eletricos II,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Circuitos Eletricos II,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Eletronica Digital,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Eletronica Digital,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Eletronica I,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Eletronica I,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Instrumentacao e Automacao Industrial,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Instrumentacao e Automacao Industrial,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Maquinas Eletricas I,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Maquinas Eletricas I,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Mecanica I,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Mecanica I,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Mecanica II,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Quimica Geral,60
FORMIGA,Engenharia Eletrica,Bacharelado,Laboratorio de Quimica Geral,60
FORMIGA,Engenharia Eletrica,Bacharelado,Maquinas Eletricas I,60
FORMIGA,Engenharia Eletrica,Bacharelado,Matematica Computacional,60
FORMIGA,Engenharia Eletrica,Bacharelado,Mecanica I,60
FORMIGA,Engenharia Eletrica,Bacharelado,Metodologia Cientifica,60
FORMIGA,Engenharia Eletrica,Bacharelado,Microprocessadores e Sistemas Embarcados,60
FORMIGA,Engenharia Eletrica,Bacharelado,Optica e Fisica Moderna,60
FORMIGA,Engenharia Eletrica,Bacharelado,Probabilidade e Estatistica,60
FORMIGA,Engenharia Eletrica,Bacharelado,Protecao de Sistemas Eletricos de Potencia,60
FORMIGA,Engenharia Eletrica,Bacharelado,Qualidade de Energia Eletrica,60
FORMIGA,Engenharia Eletrica,Bacharelado,Teoria de Controle,60
FORMIGA,Engenharia Eletrica,Bacharelado,Trabalho de Conclusao de Curso I,60
FORMIGA,Engenharia Eletrica,Bacharelado,Trabalho de Conclusao de Curso II,60
FORMIGA,Engenharia Eletrica,Bacharelado,Transmissao de Energia Eletrica,60
FORMIGA,Gestao Financeira,Superior de Tecnologia,Financas I,60
FORMIGA,Matematica,Licenciatura,Algebra,60
FORMIGA,Matematica,Licenciatura,Algebra Linear,60
FORMIGA,Matematica,Licenciatura,Algoritmos e Programacao II,60
FORMIGA,Matematica,Licenciatura,Analise Real,60
FORMIGA,Matematica,Licenciatura,Avaliacao na Sala de Aula de Matematica,60
FORMIGA,Matematica,Licenciatura,Calculo Diferencial e Integral II,60
FORMIGA,Matematica,Licenciatura,Desenho Geometrico,60
FORMIGA,Matematica,Licenciatura,Discussoes e Orientacoes de Estagio I,60
FORMIGA,Matematica,Licenciatura,Discussoes e Orientacoes de Estagio III,60
FORMIGA,Matematica,Licenciatura,Equacoes Diferenciais Ordinarias,60
FORMIGA,Matematica,Licenciatura,Filosofia da Educacao,60
FORMIGA,Matematica,Licenciatura,Fundamentos de Calculo,60
FORMIGA,Matematica,Licenciatura,Fundamentos de Fisica II,60
FORMIGA,Matematica,Licenciatura,Fundamentos de Matematica Elementar,60
FORMIGA,Matematica,Licenciatura,Geometria Euclidiana Espacial,60
FORMIGA,Matematica,Licenciatura,Historia da Educacao,60
FORMIGA,Matematica,Licenciatura,Informatica e Educacao Matematica,60
FORMIGA,Matematica,Licenciatura,Introducao a Algebra,60
FORMIGA,Matematica,Licenciatura,Linguagem e Comunicacao,60
FORMIGA,Matematica,Licenciatura,Metodologia do Trabalho Cientifico,60
FORMIGA,Matematica,Licenciatura,Modelagem Matematica na Educacao Matematica,60
FORMIGA,Matematica,Licenciatura,Politica e Legislacao Educacional Brasileira,60
FORMIGA,Matematica,Licenciatura,Pratica de Ensino de Geometria e Medidas,60
FORMIGA,Matematica,Licenciatura,Tendencias Pedagogicas Inclusivas,60
FORMIGA,Matematica,Licenciatura,Teorias de Aprendizagem,60
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Administracao e Gestao Empresarial,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Algebra Linear,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Avaliacao de Impactos Ambientais,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Calculo I,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Cartografia,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Desenvolvimento do TCC,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Escritas e Praticas Leitoras,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Fisica e Conservacao do Solo e da Agua,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Fisica II,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Fundacoes e Estruturas de Contencao,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Geoprocessamento,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Geotecnia,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Hidraulica,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Hidrologia,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Introducao a Ciencia do Solo,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Introducao a Engenharia Ambiental e Sanitaria,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Legislacao e Licenciamento Ambiental,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Legislacao e Licenciamento Ambiental,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,"Monitoramento, Controle e Gestao da Qualidade do Ar",50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Projeto de Extensao I,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Projeto de TCC,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Projeto de TCC,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Quimica Geral e Analitica,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,"Recursos, Eficiencia Energetica e Meio Ambiente",50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,"Recursos, Eficiencia Energetica e Meio Ambiente",50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Resistencia dos Materiais,50
GOVERNADOR VALADARES,Engenharia Ambiental e Sanitaria,Bacharelado,Seguranca do Trabalho,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Calculo I,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Calculo III,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Concreto Armado III,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Desenho Tecnico,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Direito e Legislacao,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Estruturas de Contencao,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Fisica Experimental,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Fundacoes,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Geologia Aplicada,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Geometria Analitica e Algebra Linear,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Gerenciamento de Residuos Solidos,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Gestao Ambiental,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Hidraulica,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Hidrologia,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Hiperestatica,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,"Humanidades, Ciencias Sociais e Cidadania",50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Introducao a Ciencia dos Materiais,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Introducao a Engenharia Civil,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Isostatica,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Logica e Programacao de Computadores,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Materiais de Construcao II,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Mecanica Aplicada,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Mecanica dos Solos I,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Mecanica dos Solos II,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Ondas e Termodinamica,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Projeto Arquitetonico,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Quimica Geral e Analitica,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Resistencia dos Materiais II,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Seguranca do Trabalho Aplicada,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Sistemas Urbanos de Drenagem e Esgoto,50
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Superior de Superior de Tecnologia das Edificacoes I,50
